propertyId,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,price_adjusted,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
IE-6630-YY,Apartment,Apartment / Unit / Flat,Sold,"1/68 Mascot Drive, Eastlakes NSW 2018",NSW,eastern_suburbs,Eastlakes,2018,15182,"$400,000 ","$400,000 ",0,0,2,1,1,0K,Secure Parking
,Apartment,Apartment / Unit / Flat,Sold,"196/83 Dalmeny Avenue, ROSEBERY NSW 2018",NSW,eastern_suburbs,Rosebery,2018,37622,"$440,000 ","$440,000 ",0,0,1,1,1,0K,Swimming Pool
KC-7927-RO,Apartment,Apartment / Unit / Flat,Sold,"193/14 -16 Station Street, Homebush NSW 2140",NSW,inner_west,Homebush,2140,21262,"$635,000 ","$635,000 ",0,0,2,2,2,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Dishwasher,Ensuite,Floorboards,Gas,Gym,Intercom,Internal Laundry,Outdoor Spa,Secure Parking,Swimming Pool"
EN-3947-UW,Apartment,Apartment / Unit / Flat,Sold,"8/13 Arthur Street, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$640,000 ","$640,000 ",99,0,2,1,1,0K,
AT-4492-YM,Apartment,Apartment / Unit / Flat,Sold,"12/140 Alexander Street, CROWS NEST NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,"$605,000 ","$605,000 ",0,0,2,1,1,0K,
A6639222,Apartment,Apartment / Unit / Flat,Sold,"4/401 Marrickville Rd, DULWICH HILL NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$452,000 ","$452,000 ",95,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Secure Parking, Terrace-Balcony"
WY-4819-YH,Apartment,Apartment / Unit / Flat,Sold,"31/2 Fifth Avenue, Blacktown NSW 2148",NSW,western_sydney,Blacktown,2148,4552,"$483,000 ","$483,000 ",0,0,2,2,1,0K,
A7157503,Apartment,Apartment / Unit / Flat,Sold,"56/11 Yarranabbe Road, DARLING POINT NSW 2027",NSW,eastern_suburbs,Darling Point,2027,13262,Price Withheld,$0 ,0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"5/903 Anzac Parade, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,Price Withheld,$0 ,0,0,2,1,1,0K,"Balcony / Patio / Terrace,Bright & Sunny Throughout,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Internal Laundry,Modern Bathroom,Modern Kitchen"
PO-4234-ML,Apartment,Apartment / Unit / Flat,Sold,"1/24 Bellevue Street, NORTH PARRAMATTA NSW 2151",NSW,parramatta,North Parramatta,2151,33282,"$463,000 ","$463,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Transport"
AN-4961-PT,Apartment,Apartment / Unit / Flat,Sold,"31/7 Jersey Road, Artarmon NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$668,000 ","$668,000 ",0,0,1,1,1,0K,"Intercom, Balcony, Secure Parking, Built In Robes"
,Apartment,Apartment / Unit / Flat,Sold,"605/2-8 James Street, Carlingford NSW 2118",NSW,northern_suburbs,Carlingford,2118,8942,Price Withheld,$0 ,0,0,1,1,1,0K,
ZJ-9829-NG,Apartment,Apartment / Unit / Flat,Sold,"28/1-5 Collaroy Street, Collaroy NSW 2097",NSW,northern_beaches,Collaroy,2097,10672,"$620,000 ","$620,000 ",0,0,2,2,2,0K,
HW-6720-XL,Apartment,Apartment / Unit / Flat,Sold,"805/8 Wentworth Drive, Liberty Grove NSW 2138",NSW,inner_west,Liberty Grove,2138,25512,"$756,000 ","$756,000 ",132,0,2,2,1,0K,
NI-1539-OT,Apartment,Apartment / Unit / Flat,Sold,"17/481 Old South Head Road, Rose Bay NSW 2029",NSW,eastern_suburbs,Rose Bay,2029,37552,"$560,000 ","$560,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport"
PV-4207-BO,Apartment,Apartment / Unit / Flat,Sold,"18/58 Belmont Street, SUTHERLAND NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$500,000 ","$500,000 ",0,0,2,2,1,0K,
EV-0236-VZ,Apartment,Apartment / Unit / Flat,Sold,"16/26-30 Ocean Street North, Bondi NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$798,500 ","$798,500 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Close to Schools,Close to Shops,Close to Transport,Intercom,Lift,Modern Bathroom,Modern Kitchen,Pets Allowed,Quiet Location"
A5405927,Apartment,Apartment / Unit / Flat,Sold,"12/164 Hampden Road, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$574,000 ","$574,000 ",0,0,2,1,1,0K,
A6902109,Apartment,Apartment / Unit / Flat,Sold,"2/8 Wood Street, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,Price Withheld,$0 ,0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Intercom, Security Access"
,Apartment,Apartment / Unit / Flat,Sold,"1108/3-7 Keats Avenue, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,Price Withheld,$0 ,0,0,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"4/8 Ramsay Street, Collaroy NSW 2097",NSW,northern_beaches,Collaroy,2097,10672,"$485,000 ","$485,000 ",0,0,2,1,1,0K,Secure Parking
,Apartment,Apartment / Unit / Flat,Sold,"34 Barber Avenue, Eastlakes NSW 2018",NSW,eastern_suburbs,Eastlakes,2018,15182,"$570,000 ","$570,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"Church Street, Mascot NSW 2020",NSW,eastern_suburbs,Mascot,2020,27742,"$555,000 ","$555,000 ",0,0,2,1,1,0K,
IV-8719-PY,Apartment,Apartment / Unit / Flat,Sold,"6/53-55 O'Brien Street, BONDI BEACH NSW 2026",NSW,eastern_suburbs,Bondi Beach,2026,5292,Price Withheld,$0 ,0,0,2,1,1,0K,
YF-4090-BN,Apartment,Apartment / Unit / Flat,Sold,"5/1 Punch Street, MOSMAN NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$575,000 ","$575,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"110/8 Saunders Close, Macquarie Park NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$610,000 ","$610,000 ",0,0,1,1,1,0K,"Secure parking,Air conditioning,Gym,Intercom,Built in wardrobes,Internal Laundry,Broadband internet access,Dishwasher,Secure Parking,Balcony / Deck"
,Apartment,Apartment / Unit / Flat,Sold,"4/30 Croydon Street, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$530,000 ","$530,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport"
GY-8609-RY,Apartment,Apartment / Unit / Flat,Sold,"463/83-93 Dalmeny Avenue, Rosebery NSW 2018",NSW,eastern_suburbs,Rosebery,2018,37622,"$580,000 ","$580,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool"
,Apartment,Apartment / Unit / Flat,Sold,"3/80 Victoria Road, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$540,000 ","$540,000 ",0,0,1,1,1,0K,
AC-5380-DV,Apartment,Apartment / Unit / Flat,Sold,"34/3-11 Normanby Road, Auburn NSW 2144",NSW,parramatta,Auburn,2144,1302,"$520,000 ","$520,000 ",0,0,2,1,1,0K,"Air conditioning,Built in wardrobes,Internal Laundry,Dishwasher,Bath"
,Apartment,Apartment / Unit / Flat,Sold,"2308/11-15 Deane Street, Burwood NSW 2134",NSW,inner_west,Burwood,2134,7832,Price Withheld,$0 ,0,0,1,1,1,0K,"Air conditioning,Floorboards,Intercom,Internal Laundry,Gas,Broadband internet access,Bath,Dishwasher,City Views,Secure Parking,Balcony / Deck"
,Apartment,Apartment / Unit / Flat,Sold,"76/619-629 Gardeners  Road, Mascot NSW 2020",NSW,eastern_suburbs,Mascot,2020,27742,"$602,000 ","$602,000 ",72,0,1,1,1,0K,"Air Conditioning, Lift Installed"
,Apartment,Apartment / Unit / Flat,Sold,"302 Messina - Amalfi Drive, WENTWORTH POINT NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,Price Withheld,$0 ,0,0,1,1,1,0K,"Built in wardrobes,Dishwasher,Intercom,Secure Parking"
QI-2605-DB,Apartment,Apartment / Unit / Flat,Sold,"6/47 Morts Road, MORTDALE NSW 2223",NSW,st_george,Mortdale,2223,29922,"$435,000 ","$435,000 ",0,0,2,1,1,0K,
VW-3236-BP,Apartment,Apartment / Unit / Flat,Sold,"6/119 Duncan Street, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$657,000 ","$657,000 ",0,0,2,1,1,0K,
A30874372,Apartment,Apartment / Unit / Flat,Sold,"11/37 Kings Road, Brighton-Le-Sands NSW 2216",NSW,st_george,Brighton-Le-Sands,2216,6332,"$470,000 ","$470,000 ",0,0,2,1,2,0K,
,Apartment,Apartment / Unit / Flat,Sold,"1/14 Macpherson Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$715,000 ","$715,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Secure Parking"
A12395555,Apartment,Apartment / Unit / Flat,Sold,"3/3-5 Windermere Avenue, Northmead NSW 2152",NSW,parramatta,Northmead,2152,33592,"$535,800 ","$535,800 ",0,0,2,1,1,0K,
TO-5925-DG,Apartment,Apartment / Unit / Flat,Sold,"16/15 Governors Way, OATLANDS NSW 2117",NSW,northern_suburbs,Oatlands,2117,34072,"$417,500 ","$417,500 ",0,111 m2 sqm,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"19/45 Forest Rd, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,Price Withheld,$0 ,0,0,2,2,1,0K,"Balcony / Deck,Bath,Built in wardrobes,Ensuite,Ensuite(s),Floorboards,Gas,Intercom,Internal Laundry,North Facing,Secure Parking"
NQ-9136-RU,Apartment,Apartment / Unit / Flat,Sold,"17/61-65 Helen Street, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$485,000 ","$485,000 ",0,0,2,1,1,0K,Secure parking
VC-6540-OP,Apartment,Apartment / Unit / Flat,Sold,"8/1-3 Cambridge Street, GLADESVILLE NSW 2111",NSW,northern_suburbs,Gladesville,2111,18082,"$405,000 ","$405,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
JY-4857-MN,Apartment,Apartment / Unit / Flat,Sold,"8/39 Dee Why Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$480,000 ","$480,000 ",0,0,2,1,1,0K,Secure Parking
A6912352,Apartment,Apartment / Unit / Flat,Sold,"10/3 Talus Street, NAREMBURN NSW 2065",NSW,north_shore_lower,Naremburn,2065,31962,"$720,000 ","$720,000 ",0,0,2,2,1,0K,"Air Conditioning, Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Dishwasher"
,House,Townhouse,Sold,"2/2-2a Therry Street, DRUMMOYNE NSW 2047",NSW,inner_west,Drummoyne,2047,14142,Price Withheld,$0 ,0,0,2,2,2,0K,
TT-5632-OU,Apartment,Apartment / Unit / Flat,Sold,"303/25 Cowper Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$695,000 ","$695,000 ",101,0,2,2,1,0K,"Air Conditioning, Intercom, Balcony / Deck, Dishwasher"
A6881967,Apartment,Apartment / Unit / Flat,Sold,"3/351 Malabar Road, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,Price Withheld,$0 ,0,0,2,2,2,0K,
GX-5553-OG,Apartment,Apartment / Unit / Flat,Sold,PARRAMATTA NSW 2150,NSW,parramatta,Parramatta,2150,35042,"$440,000 ","$440,000 ",0,0,2,2,2,0K,
A6587078,Apartment,Apartment / Unit / Flat,Sold,"6/9-11 Innes Road, Manly Vale NSW 2093",NSW,northern_beaches,Manly Vale,2093,27242,Price Withheld,$0 ,0,0,2,1,1,0K,
KD-9442-MN,Apartment,Apartment / Unit / Flat,Sold,"29/1-11  Rosa Cr, Castle Hill NSW 2154",NSW,hills,Castle Hill,2154,9242,"$480,000 ","$480,000 ",0,0,1,1,2,0K,
,Apartment,Apartment / Unit / Flat,Sold,"8/5-7 WONGA STREET, Canterbury NSW 2193",NSW,canterbury_bankstown,Canterbury,2193,8722,Price Withheld,$0 ,0,0,2,2,1,0K,"Secure parking,Ensuite(s),Internal Laundry,Intercom"
JM-3216-UJ,Apartment,Apartment / Unit / Flat,Sold,"12/10 Arthur Avenue, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$617,000 ","$617,000 ",0,0,1,1,1,0K,
BE-4964-UZ,Apartment,Apartment / Unit / Flat,Sold,"14/33 HALL, Auburn NSW 2144",NSW,parramatta,Auburn,2144,1302,"$515,000 ","$515,000 ",117 sqm,0,2,2,1,0K,"Air conditioning,Ensuite,Built in wardrobes,Internal Laundry,Gas,North Facing,Balcony / Deck"
YC-3625-OL,Apartment,Apartment / Unit / Flat,Sold,"4/192-194 William Street, Earlwood NSW 2206",NSW,inner_west,Earlwood,2206,14712,"$402,500 ","$402,500 ",0,0,1,1,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Internal Laundry,Modern Bathroom,Modern Kitchen"
GU-6915-QW,Apartment,Apartment / Unit / Flat,Sold,"15/43 Sturdee Pde, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$405,099 ","$405,099 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"7/1-11 Donald Street, Carlingford NSW 2118",NSW,northern_suburbs,Carlingford,2118,8942,"$718,000 ","$718,000 ",0,0,2,2,2,0K,Storage
,Apartment,Apartment / Unit / Flat,Sold,"2067/1-5 Dee Why Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,Price Withheld,$0 ,0,0,2,2,1,0K,"Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
CU-1825-HS,House,Townhouse,Sold,"2/36 Busaco Road, MARSFIELD NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$685,000 ","$685,000 ",0,0,2,1,1,0K,
GD-3485-VC,Apartment,Apartment / Unit / Flat,Sold,"903/80 Ebley Street, BONDI JUNCTION NSW 2022",NSW,eastern_suburbs,Bondi Junction,2022,5302,"$550,000 ","$550,000 ",0,0,1,1,1,0K,
KE-3685-BT,Apartment,Apartment / Unit / Flat,Sold,"8/704 Princes Hwy, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$477,000 ","$477,000 ",0,0,2,2,1,0K,
TR-8389-PW,Apartment,Apartment / Unit / Flat,Sold,"17/1 Macquarie Street, PARRAMATTA NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$600,000 ","$600,000 ",0,0,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"A701/40 Shoreline Dr., Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$585,000 ","$585,000 ",0,0,1,1,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Dishwasher,Gas,Intercom,Internal Laundry,Secure parking,Secure Parking,Study,Water Views"
AC-7895-MI,Apartment,Apartment / Unit / Flat,Sold,"4/101 Pacific Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$592,000 ","$592,000 ",0,0,2,1,1,0K,Secure Parking
KK-8016-JP,Apartment,Apartment / Unit / Flat,Sold,"4/9 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$560,000 ","$560,000 ",97 sqm,0,2,2,1,0K,"Air conditioning,Balcony / Deck,Bath,Broadband internet access,Built in wardrobes,Dishwasher,Ensuite,Ensuite(s),Gas,Ground floor,Gym,Indoor Spa,Intercom,Internal Laundry,North Facing,Secure parking,Secure Parking,Swimming Pool"
HN-2267-UX,Apartment,Apartment / Unit / Flat,Sold,"28/38 Shoreline Drive, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$530,000 ","$530,000 ",49,0,1,1,1,0K,
IW-2657-QH,Apartment,Apartment / Unit / Flat,Sold,"5/6-8 The Strand, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$416,000 ","$416,000 ",105,0,2,1,1,0K,
KA-3404-BP,Apartment,Apartment / Unit / Flat,Sold,"5/15 Arthur Ave, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$620,000 ","$620,000 ",0,0,2,1,1,0K,
SG-8904-EB,House,House,Sold,"305/1 Missenden Road, CAMPERDOWN NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$520,000 ","$520,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Pool, Secure Parking, Terrace-Balcony"
QO-3252-UD,Apartment,Apartment / Unit / Flat,Sold,"20/8-12 Water Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$630,000 ","$630,000 ",0,0,2,2,1,0K,"Close to Schools, Close to Shops, Close to Transport, Ensuite, Internal Laundry, Balcony / Patio / Terrace, Built in Wardobes"
MW-9096-TN,Apartment,Apartment / Unit / Flat,Sold,"10/185 Frederick Street, Ashfield NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$505,000 ","$505,000 ",0,0,2,1,1,0K,
VU-5235-NJ,Apartment,Apartment / Unit / Flat,Sold,"9/52 Robertson Street, Kogarah NSW 2217",NSW,st_george,Kogarah,2217,24012,"$415,000 ","$415,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"701/49 Hill Rd, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,Price Withheld,$0 ,0,0,2,2,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Dishwasher,Gas,Intercom,Internal Laundry,Secure Parking"
DK-7437-QN,Apartment,Apartment / Unit / Flat,Sold,"182/102 Miller Street, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$550,000 ","$550,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Concierge / Manager,Formal Lounge,Garden,Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Quiet Location,Spa,Swimming Pool"
AA-4100-QC,Apartment,Apartment / Unit / Flat,Sold,"3/199 Waterloo Road, Marsfield NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$570,000 ","$570,000 ",0,98 sqm,2,1,1,0K,"Close to Shops, Close to Transport"
A43434182,Apartment,Apartment / Unit / Flat,Sold,"191/806 Bourke St, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,Price Withheld,$0 ,0,0,2,2,1,0K,
QZ-3289-IE,House,Villa,Sold,"3/51 Kurrajong Street, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$742,000 ","$742,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"22/8-18 Briens Road, Northmead NSW 2152",NSW,parramatta,Northmead,2152,33592,"$530,000 ","$530,000 ",0,0,2,2,1,0K,
HB-8737-QY,Apartment,Apartment / Unit / Flat,Sold,"20/541 Princes Hwy, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$499,500 ","$499,500 ",0,0,1,1,1,0K,"Intercom,Internal Laundry,Broadband internet access,Secure Parking,Balcony / Deck"
VJ-9845-CY,House,Villa,Sold,"2/47 Beaconsfield Street, Bexley NSW 2207",NSW,st_george,Bexley,2207,3872,"$750,000 ","$750,000 ",0,0,2,1,1,0K,
A6032697,House,Villa,Sold,"38/4-8 Wallumatta Road, CARINGBAH NSW 2229",NSW,sutherland,Caringbah,2229,8922,Price Withheld,$0 ,152 sm,0,2,1,1,0K,"Close to Schools, Close to Transport, Courtyard, Storage, Built-In-Robes, Coastal, Outdoor Living"
SN-4988-OD,House,House,Sold,"1/74 Rawson Street, Epping NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$425,000 ","$425,000 ",0,0,1,1,1,0K,
EW-3327-IP,Apartment,Apartment / Unit / Flat,Sold,"6/22 Eric Road, ARTARMON NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$571,000 ","$571,000 ",0,0,2,2,1,0K,Secure Parking
XU-2191-KH,Apartment,Apartment / Unit / Flat,Sold,"14/47-49 Burlington Road, Homebush NSW 2140",NSW,inner_west,Homebush,2140,21262,"$440,000 ","$440,000 ",0,0,2,1,1,0K,"Air conditioning,Balcony / Deck,Built in wardrobes,Dishwasher,Secure Parking"
AB-9085-XR,Apartment,Apartment / Unit / Flat,Sold,"5/36 West Parade, WEST RYDE NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$521,000 ","$521,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Terrace-Balcony"
ZO-6137-XS,Apartment,Apartment / Unit / Flat,Sold,"24/3 Clement Street, Rushcutters Bay NSW 2011",NSW,eastern_suburbs,Rushcutters Bay,2011,38022,"$772,500 ","$772,500 ",84,0,2,1,1,0K,"Balcony / Patio / Terrace,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Quiet Location,Secure parking,Swimming Pool"
,Apartment,Apartment / Unit / Flat,Sold,"2/5 Stuart Street, COLLAROY NSW 2097",NSW,northern_beaches,Collaroy,2097,10672,Price Withheld,$0 ,0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Terrace-Balcony, Undercover entertaining patio onto landscaped garden, 200M to beach, Small block of 10 units, Carport, Renovate to capatilize, Easy ground floor access"
IY-3128-DX,House,Villa,Sold,"10/15 Baldwin Street, Padstow NSW 2211",NSW,canterbury_bankstown,Padstow,2211,34712,"$415,000 ","$415,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"18-309/177 Mitchell Road, ERSKINEVILLE NSW 2043",NSW,inner_west,Erskineville,2043,15982,"$422,000 ","$422,000 ",0,0,1,1,1,0K,
PD-1048-KK,Apartment,Apartment / Unit / Flat,Sold,"39/1 Yardley Avenue, WAITARA NSW 2077",NSW,north_shore_upper,Waitara,2077,45612,"$495,000 ","$495,000 ",0,0,2,2,1,0K,
A6556250,Apartment,Apartment / Unit / Flat,Sold,"7/53 Campbell Parade, MANLY VALE NSW 2093",NSW,northern_beaches,Manly Vale,2093,27242,"$555,000 ","$555,000 ",0,0,1,1,1,0K,"Air Conditioning, Balcony / Deck, Built in wardrobes, Dishwasher"
OS-7774-RY,Apartment,Apartment / Unit / Flat,Sold,"11/78 Shadforth Street, Mosman NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$420,000 ","$420,000 ",0,0,1,1,1,0K,"Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Intercom,Internal Laundry,Modern Bathroom,Modern Kitchen,Quiet Location,Renovated"
BS-0582-HX,Apartment,Apartment / Unit / Flat,Sold,"6/27A Eaton Street, NEUTRAL BAY NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,"$572,000 ","$572,000 ",0,0,2,1,1,0K,
CP-8041-CL,Apartment,Apartment / Unit / Flat,Sold,"639/7 Crescent Street, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$645,000 ","$645,000 ",0,0,2,2,1,0K,"Air Conditioning, Ensuite, Swimming Pool"
,Apartment,Apartment / Unit / Flat,Sold,"14/4-6 Cowper Street, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$630,000 ","$630,000 ",0,0,2,1,2,0K,
MK-2601-ET,Apartment,Apartment / Unit / Flat,Sold,"10/2 Illawarra Street, Allawah NSW 2218",NSW,st_george,Allawah,2218,532,"$680,000 ","$680,000 ",0,0,2,1,2,0K,
QL-7689-PQ,"Apartment,House","Apartment / Unit / Flat,Villa",Sold,"7/37 Baxter Avenue, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$426,000 ","$426,000 ",0,0,1,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"1/38 Khartoum Road, MACQUARIE PARK NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$430,000 ","$430,000 ",0,0,2,1,1,0K,
NS-9925-IW,House,House,Sold,BAULKHAM HILLS NSW 2153,NSW,hills,Baulkham Hills,2153,2642,"$590,000 ","$590,000 ",0,0,2,1,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"401/11 Australia Ave, SYDNEY OLYMPIC PARK NSW 2127",NSW,inner_west,Sydney Olympic Park,2127,2000275,"$700,000 ","$700,000 ",0,0,2,2,1,0K,"Air Conditioning,Balcony,Building Security,City Views,Close to Shops,Close to Transport,District Views,Gas Heating,Gas Hot Water,Intercom,Internal Laundry,Water Views"
UL-3735-SF,Apartment,Apartment / Unit / Flat,Sold,"3/1 Cole Street, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,"$503,000 ","$503,000 ",92,112 sqm,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
TY-7694-YQ,Apartment,Apartment / Unit / Flat,Sold,"8/20 Pitt Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$620,000 ","$620,000 ",0,130 sqm,2,2,1,0K,
,Apartment,Apartment / Unit / Flat,Sold,"5/8 Beacon Hill Road, Brookvale NSW 2100",NSW,northern_beaches,Brookvale,2100,6612,"$731,852 ","$731,852 ",76,0,2,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Polished Timber Floor,Terrace-Balcony"
YT-0610-RC,Apartment,Apartment / Unit / Flat,Sold,"3/12-14 Lydbrook Street, Westmead NSW 2145",NSW,parramatta,Westmead,2145,47602,"$595,000 ","$595,000 ",0,0,2,2,1,0K,
PU-4738-MS,House,House,Sold,SEVEN HILLS NSW 2147,NSW,western_sydney,Seven Hills,2147,38812,"$560,000 ","$560,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Secure Parking, Easy Access, Seven Hills Shops and Railway Station"
,Apartment,Apartment / Unit / Flat,Sold,"417/140 Maroubra Road, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$775,000 ","$775,000 ",97 sqm,700000 sqm,2,2,1,0K,"Air conditioning,Ensuite,Indoor Spa,Gym,Intercom,Built in wardrobes,Internal Laundry,Pets allowed,Gas,Bath,Separate Dining Room,Heating,Dishwasher,Secure Parking,Balcony / Deck,Garden / Courtyard,Swimming Pool"
KH-1311-PS,Apartment,Apartment / Unit / Flat,Sold,"2/22 Station St East, Harris Park NSW 2150",NSW,parramatta,Harris Park,2150,20422,"$532,000 ","$532,000 ",0,0,2,1,1,0K,
JY-5755-CO,House,Townhouse,Sold,"20/6 Mowbray Street, SYLVANIA NSW 2224",NSW,sutherland,Sylvania,2224,41402,"$515,000 ","$515,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Secure Parking, Terrace-Balcony"
