propertyId,date sold,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
VK-1087-GR,15-Mar-13,Apartment,Apartment / Unit / Flat,Sold,"56/100 William Street, FIVE DOCK NSW 2046",NSW,inner_west,Five Dock,2046,17052,"$615,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Storage, Secure Parking, Terrace-Balcony"
UM-9789-NY,30-Mar-12,Apartment,Apartment / Unit / Flat,Sold,"1/40-44 Fullers Road, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$588,000 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Intercom, Deck, Courtyard, Floorboards, Gas heating, Remote garage, Ideal for first home buyer, Ideal for downsizing, Ideal for couples, Ideal for retirees"
RB-3769-KL,1-Dec-12,Apartment,Apartment / Unit / Flat,Sold,"303/8 Broughton Road, Artarmon NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$610,000 ",0,0,2,1,1,0K,
LT-9752-VR,16-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"3/15-19 Hume Avenue, CASTLE HILL NSW 2154",NSW,hills,Castle Hill,2154,9242,"$670,000 ",0,0,2,2,2,0K,
IE-5458-QV,29-May-12,Apartment,Apartment / Unit / Flat,Sold,"2/60 Charlotte Street, ASHFIELD NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$500,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Secure Parking"
SK-6380-FQ,17-Jun-16,Apartment,Apartment / Unit / Flat,Sold,"6/28-32 Marlborough Rd, Homebush West NSW 2140",NSW,inner_west,Homebush West,2140,21292,"$580,000 ",0,0,2,2,1,0K,"Ensuite(s),Air conditioning,Ensuite,Built in wardrobes,Intercom,Alarm System,Internal Laundry,Gas,Pets allowed,Bath,Broadband internet access,Heating,Ground floor,Secure Parking,Fully fenced,Garden / Courtyard,Renovated,LED lighting"
YR-5627-IN,26-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"13/6 Pacific Street, MANLY NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$875,000 ",0,0,2,2,1,0K,
,19-Mar-10,Apartment,Apartment / Unit / Flat,Sold,"62/6 Greenknowe Avenue, Elizabeth Bay NSW 2011",NSW,eastern_suburbs,Elizabeth Bay,2011,15442,"$680,000 ",0,67 squareMeter sqm,1,1,1,0K,
CD-5412-MW,29-Feb-12,Apartment,Apartment / Unit / Flat,Sold,"605/1 Boomerang Street, SYDNEY NSW 2000",NSW,sydney_city,Sydney,2000,41352,Price Withheld,0,91 sqm,2,2,1,0K,
MT-6918-JR,3-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"45/25A Marks Street, NAREMBURN NSW 2065",NSW,north_shore_lower,Naremburn,2065,31962,"$760,000 ",0,0,2,1,1,0K,
AP-5425-JS,25-May-13,Apartment,Apartment / Unit / Flat,Sold,"53/1-5 Harwood Street, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$507,000 ",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Pool, Secure Parking, Terrace-Balcony, Large roof terrace, Strong rental return"
QO-6788-CS,27-Sep-11,Apartment,Apartment / Unit / Flat,Sold,"8D/343 Anzac Parade, KINGSFORD NSW 2032",NSW,eastern_suburbs,Kingsford,2032,23702,"$520,000 ",0,0,2,2,1,0K,
DY-4837-QO,1-Aug-14,Apartment,Apartment / Unit / Flat,Sold,"16/169-175 Hampden Road, Abbotsford NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$665,000 ",0,0,2,1,1,0K,Secure Parking
EM-4867-FW,3-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"52/14-16 Station Street, HOMEBUSH NSW 2140",NSW,inner_west,Homebush,2140,21262,"$620,000 ",0,0,2,2,1,0K,"Close to Schools, Close to Shops, Close to Transport, Ensuite, Balcony, Built-In-Robes, Granite Benches, Gym in complex, High Rise Building with Lift, In-Ground Pool, Internal Access via Garage, Open plan kitchen, Secuirty Building/Intercom, Security Gate, Security Screens, Split System Air Con, Video Intercom"
UD-5866-BI,10-Apr-13,Apartment,Apartment / Unit / Flat,Sold,"3/380 Bronte Road, Bronte NSW 2024",NSW,eastern_suburbs,Bronte,2024,6552,"$660,000 ",0,0,2,1,1,0K,
LI-6408-LD,25-Mar-11,Apartment,Apartment / Unit / Flat,Sold,"12/23 Girilang Avenue, VAUCLUSE NSW 2030",NSW,eastern_suburbs,Vaucluse,2030,45282,"$520,000 ",0,0,2,1,1,0K,
PD-1583-EQ,18-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"101/679-685 Anzac Parade, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$780,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
A5524497,12-Apr-12,House,Townhouse,Sold,"2/136F Woolooware Rd, Burraneer NSW 2230",NSW,sutherland,Burraneer,2230,2000155,Price Withheld,0,0,2,2,1,0K,"Garden / Courtyard,Secure parking"
,1-Feb-17,Apartment,Apartment / Unit / Flat,Sold,"501N/1 Lardelli Drive, Ryde NSW 2112",NSW,northern_suburbs,Ryde,2112,38132,"$820,000 ",0,0,2,2,1,0K,Secure Parking
KR-2048-DR,4-Jun-11,Apartment,Apartment / Unit / Flat,Sold,"5F/6 Macleay Street, POTTS POINT NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,"$560,000 ",0,0,1,1,1,0K,
ZD-0542-EX,29-Apr-15,Apartment,Apartment / Unit / Flat,Sold,"20/22-24 Longueville Road, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$645,000 ",0,0,2,1,1,0K,
VW-3236-BP,13-Mar-13,Apartment,Apartment / Unit / Flat,Sold,"6/119 Duncan Street, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$657,000 ",0,0,2,1,1,0K,
IE-3894-SZ,28-Jan-10,Apartment,Apartment / Unit / Flat,Sold,"6/621-627 Pacific Hwy, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$588,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Close to Schools,Close to Shops,Close to Transport,Gas,Lift,Modern Bathroom,Modern Kitchen,Views"
A6781828,28-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"19/66-70 Constitution Rd, MEADOWBANK NSW 2114",NSW,northern_suburbs,Meadowbank,2114,28092,"$567,000 ",102,0,2,2,1,0K,
,12-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"5e/74 Shirley Road, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$856,000 ",0,0,1,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Terrace-Balcony"
RD-0777-AT,23-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"20/36 Landers Road, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$616,000 ",0,0,2,1,1,0K,"Balcony,Built-In-Robes,Close to Schools,Close to Transport"
PP-3984-KN,19-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"12/192 Ben Boyd Road, Neutral Bay NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,"$820,000 ",0,0,2,1,1,0K,
CZ-1652-EG,26-Jul-10,Apartment,Apartment / Unit / Flat,Sold,"53/19-23 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$576,000 ",0,0,2,2,1,0K,
YO-4989-XV,2-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"27/2 Wentworth Drive, Liberty Grove NSW 2138",NSW,inner_west,Liberty Grove,2138,25512,"$548,000 ",143 sqm,0,2,2,2,0K,
,29-May-15,Apartment,Apartment / Unit / Flat,Sold,"110/8 Saunders Close, Macquarie Park NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$610,000 ",0,0,1,1,1,0K,"Secure parking,Air conditioning,Gym,Intercom,Built in wardrobes,Internal Laundry,Broadband internet access,Dishwasher,Secure Parking,Balcony / Deck"
FZ-4512-MN,8-Aug-14,Apartment,Apartment / Unit / Flat,Sold,"1411/3 Herbert Street, ST LEONARDS NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$845,000 ",0,0,2,2,1,0K,"Close to Transport, Ensuite, Internal Laundry, Gym, Balcony, Built-In-Robes, Close to Park, Concierge, Gas, Indoor Pool & Spa, Lift Access to Parking, Security Building, Security Parking Space"
HC-4035-RK,18-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"30/61 Buckingham Street, Surry Hills NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$711,000 ",0,0,2,1,1,0K,
VJ-0429-NL,17-Apr-13,Apartment,Apartment / Unit / Flat,Sold,"1/2 Corby  Avenue, Concord NSW 2137",NSW,inner_west,Concord,2137,11092,"$512,500 ",0,0,2,1,1,0K,
AX-0282-GY,24-Jan-12,Apartment,Apartment / Unit / Flat,Sold,"10/1 Jersey Road, Artarmon NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$575,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Balcony, Secure parking, Ideal for first home buyer, Ideal for investors, Ideal for downsizing, Ideal for couples"
QW-7195-DD,27-Feb-09,Apartment,Apartment / Unit / Flat,Sold,"7/11 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$515,000 ",0,0,2,2,1,0K,"Ensuite(s),Secure parking"
TG-9355-AD,20-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"6/31 Dalley  Street, Queenscliff NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$700,000 ",0,0,2,1,2,0K,
,20-Dec-13,Apartment,Apartment / Unit / Flat,Sold,"421/20 Gadigal Ave, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$760,000 ",0,0,2,2,1,0K,
VW-5401-AR,14-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"5/22 Macquarie Place, Mortdale NSW 2223",NSW,st_george,Mortdale,2223,29922,"$555,000 ",0,0,2,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Terrace-Balcony"
,16-Apr-10,Apartment,Apartment / Unit / Flat,Sold,"23/22 Ridge Street, Nth Sydney, Crows Nest NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,Price Withheld,0,0,2,2,1,0K,"Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Ensuite(s),Garden,Gas,Intercom,Internal Laundry,Modern Bathroom,Modern Kitchen,Polished TimberFloor,Quiet Location"
,10-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"87/209 Harris Street, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$850,000 ",0,0,2,2,1,0K,"Secure parking,Ensuite,Gym,Intercom,Built in wardrobes,Gas,Dishwasher,Balcony / Deck,Secure Parking"
,2-Oct-12,Apartment,Apartment / Unit / Flat,Sold,"G04/34 - 36 Wellington Street, WATERLOO NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,Price Withheld,0,0,2,2,1,0K,
MD-2451-OZ,31-Mar-10,Apartment,Apartment / Unit / Flat,Sold,"7/273 Maroubra Road, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$555,000 ",0,0,2,1,1,0K,Secure Parking
OF-6537-WZ,20-Sep-13,Apartment,Apartment / Unit / Flat,Sold,"2/3 Dalley Street, QUEENSCLIFF NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$560,000 ",0,0,2,1,1,0K,Balcony / Deck
QV-0051-CJ,8-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"31/205 Waterloo Road, Marsfield NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$650,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport"
A40963082,25-Sep-12,Apartment,Apartment / Unit / Flat,Sold,"401/300 Pacific Highway, CROWS NEST NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,"$595,000 ",0,0,1,1,1,0K,Secure Parking
AI-4562-SF,18-Aug-14,Apartment,Apartment / Unit / Flat,Sold,"12/17 Caronia Avenue, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$570,000 ",0,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
LK-2460-WR,17-Sep-11,Apartment,Apartment / Unit / Flat,Sold,"9/236 Rainbow Street, COOGEE NSW 2034",NSW,eastern_suburbs,Coogee,2034,11282,"$565,000 ",73,0,2,1,1,0K,
BR-7542-RI,9-Feb-09,House,House,Sold,"59 Forster Street, Mascot NSW 2020",NSW,eastern_suburbs,Mascot,2020,27742,"$587,000 ",0,0,2,1,1,0K,"Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Garden,Modern Kitchen,Polished TimberFloor,Quiet Location,Renovated"
FS-1545-IG,20-Aug-10,Apartment,Apartment / Unit / Flat,Sold,"19/102 Young Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$565,000 ",0,0,2,1,1,0K,
KQ-2678-GL,17-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"856/6 Mary Street, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$875,000 ",0,0,2,2,1,0K,
LZ-9127-LC,13-Sep-13,Apartment,Apartment / Unit / Flat,Sold,"11/295 Victoria Road, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$610,000 ",92 sqm,0,2,1,1,0K,
KD-9060-QR,10-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"9/315-317 Burns Bay Road, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$640,000 ",0,0,2,2,1,0K,
BG-8847-TP,9-Sep-11,House,Townhouse,Sold,"2/6 Tuckwell Place, MACQUARIE PARK NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$577,000 ",0,0,2,1,1,0K,Air Conditioning
A11894519,29-May-13,Apartment,Apartment / Unit / Flat,Sold,"23/2 Hilts Road, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$548,000 ",0,107 sqm,2,2,1,0K,"Air Conditioning, Heating, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Intercom, Security Access, Lift Installed"
XT-9560-HL,24-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"8/6-8 Birmingham Street, Merrylands NSW 2160",NSW,parramatta,Merrylands,2160,28482,"$512,000 ",0,0,2,1,1,0K,
,22-Jun-09,House,House,Sold,"26 Herbert Street, MORTLAKE NSW 2137",NSW,inner_west,Mortlake,2137,29932,"$750,000 ",0,0,2,1,3,0K,
,27-Mar-11,Apartment,Apartment / Unit / Flat,Sold,"421/16 Smail Street, Ultimo NSW 2007",NSW,inner_west,Ultimo,2007,44522,"$650,000 ",0,0,2,2,1,0K,Ensuite(s)
RS-3052-EP,18-May-11,Apartment,Apartment / Unit / Flat,Sold,"3/2-4 Smith Street, Epping NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$500,000 ",101,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Balcony, Secure parking, Outdoor entertaining area, Ideal for first home buyer, Ideal for investors, Ideal for downsizing, Ideal for couples"
GP-5181-SY,18-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"3/6 Blake Street, Kogarah NSW 2217",NSW,st_george,Kogarah,2217,24012,"$765,000 ",0,0,2,2,1,0K,
,19-Feb-11,Apartment,Apartment / Unit / Flat,Sold,"27/1 Blackadder Close, Chiswick NSW 2046",NSW,inner_west,Chiswick,2046,9972,"$582,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Concierge / Manager,Ensuite(s),Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Pets Allowed,Quiet Location,Secure parking,Spa,Swimming Pool,Tennis Court,Views"
,18-Oct-12,Apartment,Apartment / Unit / Flat,Sold,"11/4 Grandstand  Parade, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$660,000 ",0,0,2,2,1,0K,
ZI-8068-LX,2-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"5/19-27 Glenmore Street, NAREMBURN NSW 2065",NSW,north_shore_lower,Naremburn,2065,31962,"$705,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking"
FM-4390-SX,6-Apr-14,Apartment,Apartment / Unit / Flat,Sold,"1/140-152 New Canterbury Road, (enter via Ducros Street), PETERSHAM NSW 2049",NSW,inner_west,Petersham,2049,35402,"$620,000 ",96,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony, Private courtyard and two balconies"
IJ-8286-PD,16-Feb-15,Apartment,Apartment / Unit / Flat,Sold,"8/227 Princes Highway, KOGARAH NSW 2217",NSW,st_george,Kogarah,2217,24012,"$650,000 ",0,0,2,1,2,0K,"Air Conditioning, Internal Laundry, Intercom, Balcony / Deck, Gas, Secure Parking"
VJ-2249-QQ,22-Sep-15,Apartment,Apartment / Unit / Flat,Sold,"24/170-176 Greenacre Road, BANKSTOWN NSW 2200",NSW,canterbury_bankstown,Bankstown,2200,2102,"$510,000 ",0,0,2,1,2,0K,
A7113852,4-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"6/11-13 Avon Road, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$591,500 ",0,0,2,1,1,0K,Secure Parking
,22-Mar-17,Apartment,Apartment / Unit / Flat,Sold,"16/14-16 French Street, Kogarah NSW 2217",NSW,st_george,Kogarah,2217,24012,"$540,000 ",0,0,2,1,1,0K,"Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
,14-Mar-11,House,House,Sold,"33 Tabrett St, Banksia NSW 2216",NSW,st_george,Banksia,2216,2082,"$640,000 ",0,0,2,1,4,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Schools,Close to Shops,Close to Transport,Fireplace(s),Garden,Polished TimberFloor,Quiet Location,Renovated"
GI-9604-KZ,18-Aug-14,Apartment,Apartment / Unit / Flat,Sold,"12/122 Garden Street, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$660,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
A5424352,4-Jul-15,Apartment,Apartment / Unit / Flat,Sold,"13/109 Penshurst Street, WILLOUGHBY NSW 2068",NSW,north_shore_lower,Willoughby,2068,48152,"$746,000 ",0,0,2,1,1,0K,
BB-2291-ZE,7-Jun-11,Apartment,Apartment / Unit / Flat,Sold,"35/3 Defries Ave, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$615,000 ",0,0,2,2,1,0K,
UF-8542-XD,20-Oct-09,Apartment,Apartment / Unit / Flat,Sold,"9J/36 Princess Street, Brighton-Le-Sands NSW 2216",NSW,st_george,Brighton-Le-Sands,2216,6332,"$545,000 ",0,0,2,2,1,0K,
,8-Jul-15,Apartment,Apartment / Unit / Flat,Sold,"G302/10-16 Marquet Street, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$675,000 ",0,0,1,1,1,0K,
DS-9669-WN,12-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"902C/8 Bourke Street, Mascot NSW 2020",NSW,eastern_suburbs,Mascot,2020,27742,"$770,000 ",63,0,1,1,1,0K,
ZT-4421-SD,20-Aug-15,Apartment,Apartment / Unit / Flat,Sold,"47/1-7 Gloucester Place, KENSINGTON NSW 2033",NSW,eastern_suburbs,Kensington,2033,23092,"$800,000 ",95,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
IG-4043-GT,6-Jul-11,House,Townhouse,Sold,"5/157-159 Hampden Road, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$655,500 ",0,136 sqm,2,1,1,0K,
EC-8882-BR,13-Feb-17,Apartment,Apartment / Unit / Flat,Sold,"153/1 Brown Street, Ashfield NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$750,000 ",0,0,2,2,1,0K,"Air Conditioning, Ensuite"
TJ-1934-KX,8-May-17,Apartment,Apartment / Unit / Flat,Sold,"11/33-37 Livingstone road, Lidcombe NSW 2141",NSW,parramatta,Lidcombe,2141,25522,"$600,000 ",0,0,2,1,1,0K,"Air conditioning,Floorboards,Intercom,Built in wardrobes,Internal Laundry,Gas,Bath,Broadband internet access,Secure Parking,Fully fenced,Balcony / Deck"
,5-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"1220/1C Burdett St, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$730,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony"
VO-5165-LO,25-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"89/57 Ralph Street, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$657,500 ",0,0,2,2,1,0K,"Air Conditioning, Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Dishwasher, Gas, Secure Parking"
ZN-3785-ZN,20-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"8/22-26 Allison Road, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$665,000 ",0,0,2,2,1,0K,
JH-1161-AU,10-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"4/118 Ben Boyd Road, Neutral Bay NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,"$900,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony, Security Building"
,17-Mar-11,Apartment,Apartment / Unit / Flat,Sold,"5/83 Hudson Street, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$502,500 ",0,0,2,2,2,0K,
A6852386,15-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"5/480 Railway  Pde, Allawah NSW 2218",NSW,st_george,Allawah,2218,532,Price Withheld,0,0,2,1,1,0K,
BD-8757-UP,17-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"32/2A Palmer Street, NAREMBURN NSW 2065",NSW,north_shore_lower,Naremburn,2065,31962,"$780,000 ",0,0,2,2,1,0K,
,4-Apr-17,Apartment,Apartment / Unit / Flat,Sold,"A302/6 Avenue of Oceania, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,Price Withheld,0,0,1,1,1,0K,
ZM-9920-AN,14-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"704/7 Sterling Circuit, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$745,000 ",0,0,1,1,1,0K,
,3-Jun-08,Apartment,Apartment / Unit / Flat,Sold,"15/4 Castlefield Street, BONDI NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$611,000 ",0,0,2,1,1,0K,
,13-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"7/26 Belmore Street, Burwood NSW 2134",NSW,inner_west,Burwood,2134,7832,"$780,000 ",0,0,2,1,1,0K,Pool
CY-3796-DT,15-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"509/674-678 Old Princes Highway, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$600,000 ",109,125 sqm,2,1,1,0K,"Air Conditioning, Intercom, Balcony, Secure parking, Outdoor entertainment area, Floorboards, Split system air conditioning, Broadband, Built in robes, Pay TV, Dishwasher"
,19-May-17,Apartment,Apartment / Unit / Flat,Sold,"8/42A Elizabeth Street, Ashfield NSW 2131",NSW,inner_west,Ashfield,2131,1212,"$670,000 ",0,0,2,1,1,0K,"Close to Schools,Close to Shops,Close to Transport"
OP-4133-OJ,19-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"18/81 Gerard Lane, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$725,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
NO-5671-JD,11-Dec-15,Apartment,Apartment / Unit / Flat,Sold,"77/300a Burns Bay Road, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$680,000 ",0,0,2,1,2,0K,Secure Parking
OS-4132-MU,2-May-15,Apartment,Apartment / Unit / Flat,Sold,"825/60 Walker Street, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$725,000 ",0,0,2,2,1,0K,"Ensuite(s),Secure parking,Air conditioning,Ensuite,Floorboards,Indoor Spa,Gym,Intercom,Built in wardrobes,Internal Laundry,Pets allowed,Gas,Bath,Dishwasher,Study,Secure Parking,Swimming Pool,Balcony / Deck"
ZR-0925-NQ,12-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"10/12-20 Mill Street, CARLTON NSW 2218",NSW,st_george,Carlton,2218,8952,"$545,000 ",0,112 sqm,2,2,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
JA-7671-SZ,18-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"602/39 George Street, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$695,000 ",0,0,2,2,1,0K,"Ensuite(s),Secure parking,Air conditioning,Ensuite,Floorboards,Intercom,Built in wardrobes,Furnished,Internal Laundry,Bath,Dishwasher,Secure Parking,Water Views,Balcony / Deck"
ZB-4108-LC,5-Sep-15,Apartment,Apartment / Unit / Flat,Sold,"1/17 Bridge Street, EPPING NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$635,000 ",0,0,2,1,1,0K,
KO-0892-OF,16-Mar-15,Apartment,Apartment / Unit / Flat,Sold,"28/107 Pacific Hwy, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$575,000 ",106 sqm,0,2,2,1,0K,"Ensuite,Floorboards,Gym,Intercom,Built in wardrobes,Internal Laundry,Pets allowed,Secure Parking,Balcony / Deck"
VL-0185-UY,18-Mar-13,Apartment,Apartment / Unit / Flat,Sold,"17/45-47 The Boulevarde, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$585,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Intercom, Security Access, Lift Installed"
HM-3600-RA,19-Oct-09,Apartment,Apartment / Unit / Flat,Sold,"81/110 Sussex Street, Sydney NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$699,000 ",0,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Shops,Close to Transport,Intercom,Modern Bathroom,Modern Kitchen,Renovated,Views"
QI-3560-EM,11-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"20/102 Parramatta Road, Homebush NSW 2140",NSW,inner_west,Homebush,2140,21262,"$550,000 ",0,0,2,2,1,0K,Secure Parking
