propertyId,date sold,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
,10-Nov-11,Apartment,Apartment / Unit / Flat,Sold,"8/24 Banksia Street, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,Price Withheld,0,93 sqm,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
XP-8485-BA,19-Jun-06,Apartment,Apartment / Unit / Flat,Sold,"408/41 Refinery Drive, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$600,000 ",0,0,2,2,1,0K,
EW-6466-YP,16-Jun-16,Apartment,Apartment / Unit / Flat,Sold,"32/10-12 Belgrave Street, Kogarah NSW 2217",NSW,st_george,Kogarah,2217,24012,"$755,000 ",0,0,2,2,1,0K,
QT-2290-SM,2-Mar-12,Apartment,Apartment / Unit / Flat,Sold,"8/15 Lee Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$580,000 ",0,0,2,1,1,0K,
DE-6842-JP,28-Mar-14,Apartment,Apartment / Unit / Flat,Sold,BAULKHAM HILLS NSW 2153,NSW,hills,Baulkham Hills,2153,2642,"$555,000 ",0,0,2,2,2,0K,
TW-7828-EN,30-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"6/8-12 Water Street, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$692,000 ",0,0,2,2,1,0K,
YY-1984-RU,25-Oct-14,Apartment,Apartment / Unit / Flat,Sold,"711/425 Bourke Street, Surry Hills NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$865,000 ",0,0,2,2,1,0K,
SD-4280-YK,12-Dec-15,House,House,Sold,"8/18-20 Emma Street, Leichhardt NSW 2040",NSW,inner_west,Leichhardt,2040,25302,"$900,000 ",0,0,2,1,1,0K,
EN-9389-YI,6-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"130/120 Saunders Street, Pyrmont NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$600,000 ",0,0,1,1,1,0K,
FX-4077-IC,1-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"12/65-67 Kensington Road, Summer Hill NSW 2130",NSW,inner_west,Summer Hill,2130,40992,"$585,000 ",80 sqm,0,2,1,1,0K,"Balcony / Deck,Bath,Intercom,Internal Laundry,Secure Parking"
SQ-2879-CX,11-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"506/19 Verona Drive, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$730,000 ",0,0,2,2,1,0K,Secure Parking
,20-Apr-17,Apartment,Apartment / Unit / Flat,Sold,"113/63-71 Enmore Road, Newtown NSW 2042",NSW,inner_west,Newtown,2042,32672,"$692,000 ",0,0,1,1,1,0K,
EG-4510-OA,26-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"15/159-161 Epping Road, Macquarie Park NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$660,000 ",0,0,2,1,1,0K,
AA-8193-ED,4-Apr-12,Apartment,Apartment / Unit / Flat,Sold,"6C/37 Reynolds Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$695,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
PQ-5126-ID,19-Sep-14,Apartment,Apartment / Unit / Flat,Sold,"31/61-89 Buckingham Street, Surry Hills NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$790,000 ",0,0,2,1,1,0K,
XY-2876-RS,15-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"7/7 Mockridge Avenue, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,"$740,000 ",0,0,2,2,2,0K,"Ensuite(s),Secure parking,Ensuite,Floorboards,Alarm System,Intercom,Built in wardrobes,Internal Laundry,Broadband internet access,Bath,Dishwasher,North Facing,Ground floor,Secure Parking,Balcony / Deck,Swimming Pool"
RC-9317-SB,15-Jun-13,Apartment,Apartment / Unit / Flat,Sold,"5/84 Yorktown Parade, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$528,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport"
PK-3736-WR,14-Jan-15,Apartment,Apartment / Unit / Flat,Sold,"2/1-9 Yardley Ave, WAITARA NSW 2077",NSW,north_shore_upper,Waitara,2077,45612,"$630,000 ",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Polished Timber Floor, Pool, Secure Parking, Terrace-Balcony"
A21699222,8-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"1210/77 Berry Street, North Sydney NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,"$595,000 ",0,0,1,1,1,0K,Secure Parking
QR-3981-RS,28-Nov-16,Apartment,Apartment / Unit / Flat,Sold,"17/6-8 Lennox Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$605,000 ",0,0,2,1,1,0K,
CZ-8730-NY,28-Mar-12,Apartment,Apartment / Unit / Flat,Sold,"45/69 Allen Street, LEICHHARDT NSW 2040",NSW,inner_west,Leichhardt,2040,25302,"$620,000 ",0,0,2,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Internal Laundry,Large Balcony,Secure Parking,Security Intercom,Storage Cage,Terrace-Balcony,Tranquil Common Gardens"
EA-2123-AE,21-Mar-14,Apartment,Apartment / Unit / Flat,Sold,"26/189 Phillip Street, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$660,000 ",0,0,1,1,1,0K,
JY-0763-ES,8-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"41/6 Dutruc Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$870,000 ",0,99 sqm,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Separate Dining, Terrace-Balcony"
PC-3039-SQ,18-May-16,Apartment,Apartment / Unit / Flat,Sold,"22/2 Rodborough Avenue, Crows Nest NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,"$812,000 ",0,0,2,1,1,0K,
,22-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"1/4 Hutchinson Walk, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$640,000 ",0,0,2,2,1,0K,
,22-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"15/654 Botany Road, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,Price Withheld,108,0,2,2,1,0K,"Close to Schools, Close to Shops, Close to Transport, Modern Bathroom, Modern Kitchen, Balcony, Polished Timber Floors, Built-In-Robes"
SS-3385-HP,13-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"2/65 Queen Victoria Street, Bexley NSW 2207",NSW,st_george,Bexley,2207,3872,"$548,000 ",0,0,2,1,1,0K,
JS-3769-BD,7-Jun-11,Apartment,Apartment / Unit / Flat,Sold,"501/6 Wentworth Drive, Liberty Grove NSW 2138",NSW,inner_west,Liberty Grove,2138,25512,"$520,000 ",0,0,2,2,1,0K,
VT-6645-IS,10-Apr-15,Apartment,Apartment / Unit / Flat,Sold,"2/22 Blaxcell Street, Granville NSW 2142",NSW,parramatta,Granville,2142,19092,"$506,000 ",0,0,2,1,1,0K,
,20-Jun-10,Apartment,Apartment / Unit / Flat,Sold,"306/19 Shoreline Dr, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$655,000 ",105,0,2,2,1,0K,"Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Shops,Close to Transport,Ensuite(s),Gas,Gym,Intercom,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Quiet Location,Secure parking"
VB-0829-RF,23-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"2/22 Bayley St, Marrickville NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$735,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Terrace-Balcony"
IA-0206-ZW,10-Dec-12,Apartment,Apartment / Unit / Flat,Sold,"1402/3 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$538,000 ",58 sqm,0,1,1,1,0K,"Balcony / Deck,Broadband internet access,Built in wardrobes,Cable or Satellite,Gas,Gym,Indoor Spa,Intercom,Internal Laundry,Secure Parking,Study,Swimming Pool"
,8-Jul-16,Apartment,Apartment / Unit / Flat,Sold,"841/7 Baywater Drive, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$733,000 ",0,0,2,2,1,0K,Ensuite
RN-4716-FL,24-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"202/51 Merton St, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$640,000 ",0,0,2,1,1,0K,
YU-9737-SD,11-Dec-15,Apartment,Apartment / Unit / Flat,Sold,"702/2 Walker Street, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$618,000 ",0,0,1,1,1,0K,"Secure parking,Air conditioning,Intercom,Built in wardrobes,Internal Laundry,Gas,Bath,Dishwasher,Study,Water Views"
HT-8094-KN,1-Apr-11,Apartment,Apartment / Unit / Flat,Sold,"4/80 West Esplanade (Enter lower Gilbert St), MANLY NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$625,000 ",79,0,2,1,2,0K,"Close to Transport, Courtyard, Built-In-Robes, Dishwasher, Gas, Lounge"
,13-Feb-09,Apartment,Apartment / Unit / Flat,Sold,"4/80 Hume Lane (Corner Atchison St, aka 59 Atchison St), Crows Nest NSW 2065",NSW,north_shore_lower,Crows Nest,2065,12412,"$595,000 ",0,0,2,2,1,0K,"Ensuite(s),Secure parking"
,12-Jan-17,Apartment,Apartment / Unit / Flat,Sold,"23/2 Kensington Street, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,"$850,000 ",0,0,2,1,1,0K,
A42539102,19-Nov-12,Apartment,Apartment / Unit / Flat,Sold,"1/55 Macquarie Pl, MORTDALE NSW 2223",NSW,st_george,Mortdale,2223,29922,Price Withheld,0,0,2,2,2,0K,
SU-9587-ZZ,20-Apr-13,House,House,Sold,"140 Wardell Road, MARRICKVILLE NSW 2204",NSW,inner_west,Marrickville,2204,27552,"$676,000 ",0,238 sqm,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Fireplace(s), Formal Lounge, Garden, Polished Timber Floor, Secure Parking, Separate Dining"
AU-3872-FF,5-Apr-12,Apartment,Apartment / Unit / Flat,Sold,"19/9-13 Hampden Avenue, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$525,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
AU-3284-HF,30-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"10/39 Mill Street, Carlton NSW 2218",NSW,st_george,Carlton,2218,8952,"$595,000 ",0,0,2,1,1,0K,
RF-7355-IQ,7-Oct-15,Apartment,Apartment / Unit / Flat,Sold,"21/40-46 Station Street, Mortdale NSW 2223",NSW,st_george,Mortdale,2223,29922,"$590,000 ",0,0,2,1,1,0K,"Intercom,Built in wardrobes,Floorboards,Internal Laundry,Bath,Dishwasher,Balcony / Deck,Secure Parking"
,25-Sep-15,Apartment,Apartment / Unit / Flat,Sold,"47/1 Russell St, Baulkham Hills NSW 2153",NSW,hills,Baulkham Hills,2153,2642,"$510,000 ",91 sqm,0,1,1,1,0K,"Intercom,Built in wardrobes,Internal Laundry,Bath,North Facing,Double glazed windows,Dishwasher,Balcony / Deck,Secure Parking"
GF-3713-RO,22-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"572 /317 Castlereagh Street, Sydney NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$840,000 ",131 sqm,0,2,2,1,0K,"Air conditioning,Indoor Spa,Gym,Alarm System,Intercom,Built in wardrobes,Furnished,Internal Laundry,Cable or Satellite,Broadband internet access,Bath,Separate Dining Room,Heating,Dishwasher,City Views,Secure Parking,Balcony / Deck,Swimming Pool"
YC-2654-ZY,26-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"12/1 Ivory Lane, LEICHHARDT NSW 2040",NSW,inner_west,Leichhardt,2040,25302,Price Withheld,0,0,2,2,2,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Security Alarm, Secure Parking, Terrace-Balcony"
OY-0286-FX,20-Dec-13,Apartment,Apartment / Unit / Flat,Sold,"180/1-15 Fontenoy Road, MACQUARIE PARK NSW 2113",NSW,northern_suburbs,Macquarie Park,2113,26812,"$652,000 ",0,0,2,2,1,0K,
QA-3275-EY,26-Sep-13,Apartment,Apartment / Unit / Flat,Sold,"323/168 Queenscliff Road, QUEENSCLIFF NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$749,000 ",0,0,2,2,2,0K,
FR-3269-KS,5-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"5/11-13 Clarence Avenue, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$641,000 ",0,0,2,2,2,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony, Double security garage and storage room plus internal laundry."
,30-Sep-11,Apartment,Apartment / Unit / Flat,Sold,"9/6 Elizabeth Parade, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$520,000 ",0,0,2,1,1,0K,
YP-5132-PF,8-Apr-14,Apartment,Apartment / Unit / Flat,Sold,"3/153 Wardell Road, DULWICH HILL NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$650,000 ",0,0,2,1,1,0K,
A44224992,22-Jul-14,Apartment,Apartment / Unit / Flat,Sold,"88/27 Bennelong Pkwy, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$527,000 ",0,0,2,1,1,0K,
NV-2057-DX,6-Jun-14,Apartment,Apartment / Unit / Flat,Sold,"5/213 President Avenue, MONTEREY NSW 2217",NSW,st_george,Monterey,2217,29502,"$535,000 ",0,0,2,1,1,0K,
,29-Mar-10,Apartment,Apartment / Unit / Flat,Sold,"9/66 Osborne Road, MANLY NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$605,000 ",0,0,1,1,1,0K,
AL-7773-JC,4-Feb-14,Apartment,Apartment / Unit / Flat,Sold,"16/80 Middle  Street, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$683,000 ",0,0,1,1,1,0K,
QW-2397-SE,30-May-14,House,Townhouse,Sold,"8/5-11 Benton Avenue, ARTARMON NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$800,000 ",0,0,2,1,1,0K,
,1-Dec-11,Apartment,Apartment / Unit / Flat,Sold,"2/25 Carlingford Road, EPPING NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$503,000 ",0,0,2,1,1,0K,
MH-1548-AC,26-Mar-10,Apartment,Apartment / Unit / Flat,Sold,"2/12 Figtree Avenue, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$540,000 ",0,squareMeter sqm,2,1,1,0K,
GN-7733-TC,14-Jun-10,Apartment,Apartment / Unit / Flat,Sold,"507/15-17 Peninsula, BREAKFAST POINT NSW 2137",NSW,inner_west,Breakfast Point,2137,6182,"$660,000 ",0,0,2,2,1,0K,
,27-Feb-16,Apartment,Apartment / Unit / Flat,Sold,"2/26A Burke Road, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$611,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Security Access"
JR-1976-QR,11-Jun-15,House,Villa,Sold,"9B Wirralee Street, South Wentworthville NSW 2145",NSW,parramatta,South Wentworthville,2145,39862,"$542,600 ",0,0,2,1,1,0K,
AS-8437-UJ,28-Aug-13,House,Villa,Sold,"11/9 Busaco Road, MARSFIELD NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$600,000 ",149,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Garden, Pool, Secure Parking, Separate Dining, Terrace-Balcony"
A30062402,21-Nov-14,Apartment,Apartment / Unit / Flat,Sold,"5/2 Lagoon Street, NARRABEEN NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$712,000 ",0,0,2,2,1,0K,"Close to Schools, Close to Transport, Balcony, Dishwasher, Gas, Granite Benches, Lounge, Undercover Entertainment Area"
,13-Aug-10,Apartment,Apartment / Unit / Flat,Sold,"383/3 Bechert Road, CHISWICK NSW 2046",NSW,inner_west,Chiswick,2046,9972,Price Withheld,0,0,2,2,1,0K,"Air Conditioning/Heating,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Polished Timber Floor,Pool,Secure Parking,Terrace-Balcony"
A21423742,27-Oct-11,Apartment,Apartment / Unit / Flat,Sold,"30/13-17 Carlingford Road, EPPING NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$518,500 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Formal Lounge, Air Conditioning/Heating"
AF-7768-SO,20-Aug-13,Apartment,Apartment / Unit / Flat,Sold,"1/68 Avenue Road, MOSMAN NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$820,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Fireplace(s), Formal Lounge, Garden, Separate Dining"
,1-Feb-13,Apartment,Apartment / Unit / Flat,Sold,"560/7 Hirst Street, ARNCLIFFE NSW 2205",NSW,st_george,Arncliffe,2205,1072,"$540,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
SA-1223-PI,8-Sep-11,Apartment,Apartment / Unit / Flat,Sold,"49/336 Sussex Street, SYDNEY NSW 2000",NSW,sydney_city,Sydney,2000,41352,"$528,000 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony, Combined Lounge and Dining"
YG-6898-PL,23-Apr-15,Apartment,Apartment / Unit / Flat,Sold,"4/33 Albert Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$622,220 ",0,0,2,1,1,0K,"Internal Laundry, Balcony / Deck, Built in wardrobes, Dishwasher"
MO-6974-MB,20-Sep-16,Apartment,Apartment / Unit / Flat,Sold,"4/37-39 The Strand , Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$620,000 ",0,0,2,1,1,0K,
,4-May-12,Apartment,Apartment / Unit / Flat,Sold,"347/46 Baywater Drive, Wentworth Point NSW 2127",NSW,inner_west,Wentworth Point,2127,21272,"$545,000 ",0,0,2,2,1,0K,Secure Parking
SH-2069-LK,15-Jun-15,Apartment,Apartment / Unit / Flat,Sold,"12/258 Pacific Highway, Greenwich NSW 2065",NSW,north_shore_lower,Greenwich,2065,19472,"$600,000 ",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport"
GP-4480-FK,24-May-16,Apartment,Apartment / Unit / Flat,Sold,"8/78 Elouera Road, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$565,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Intercom, Balcony, Area Views, Security Access, Remote Garage, Secure Parking, Floorboards"
,22-Apr-14,Apartment,Apartment / Unit / Flat,Sold,"52/155 Missenden Road, NEWTOWN NSW 2042",NSW,inner_west,Newtown,2042,32672,"$571,000 ",0,0,1,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony"
MC-2382-ES,15-May-14,Apartment,Apartment / Unit / Flat,Sold,"2/11-13 Helen Street, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$526,000 ",0,0,1,1,1,0K,
FV-7837-UK,28-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"5/16 Post Office Street, Carlingford NSW 2118",NSW,northern_suburbs,Carlingford,2118,8942,"$635,000 ",0,0,1,2,1,0K,
A5987796,5-Nov-12,Apartment,Apartment / Unit / Flat,Sold,"B32/31-37 Pacific Parade, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,Price Withheld,0,0,2,2,1,0K,
,18-Jul-16,House,House,Sold,"209/26 Harvey Street, Little Bay NSW 2036",NSW,eastern_suburbs,Little Bay,2036,25862,Price Withheld,0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
KV-2749-KF,6-Dec-14,Apartment,Apartment / Unit / Flat,Sold,"701/29 Commonwealth Street, SURRY HILLS NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$782,500 ",96,0,2,2,1,0K,
A44452432,24-Oct-11,Apartment,Apartment / Unit / Flat,Sold,"204/2 Walker St., Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,Price Withheld,0,0,2,2,1,0K,"Alarm System,Balcony / Patio / Terrace,Bath,Built in Wardrobes,Close to Shops,Close to Transport,Formal Lounge,Gas,Internal Laundry,Lift,Modern Bathroom,Modern Kitchen,Polished TimberFloor"
A32506112,9-Jul-12,Apartment,Apartment / Unit / Flat,Sold,"306/2 Jenner Street, LITTLE BAY NSW 2036",NSW,eastern_suburbs,Little Bay,2036,25862,Price Withheld,0,0,2,2,1,0K,Secure Parking
A5329840,30-Jan-13,Apartment,Apartment / Unit / Flat,Sold,"1/44-50 Cassia Street, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$577,500 ",0,0,2,1,1,0K,Secure Parking
KE-3781-AN,29-Sep-11,Apartment,Apartment / Unit / Flat,Sold,"13/170 Spit Rd, MOSMAN NSW 2088",NSW,north_shore_lower,Mosman,2088,30012,"$620,000 ",0,0,2,1,1,0K,
XQ-1155-UD,13-Jul-15,Apartment,Apartment / Unit / Flat,Sold,"108/362 Mitchell  Road, Alexandria NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$720,000 ",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Pool, Intercom, Security Access"
SB-2975-JC,2-Mar-11,Apartment,Apartment / Unit / Flat,Sold,"7/10 Earl Place, Potts Point NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,"$565,000 ",0,0,2,1,1,0K,
QR-5089-ZO,9-Dec-16,Apartment,Apartment / Unit / Flat,Sold,"706/85 New South Head Road, Rushcutters Bay NSW 2011",NSW,eastern_suburbs,Rushcutters Bay,2011,38022,"$705,000 ",0,0,1,1,1,0K,
PO-5938-OO,16-Jul-12,Apartment,Apartment / Unit / Flat,Sold,"15/7 Queenscliff Rd, QUEENSCLIFF NSW 2096",NSW,northern_beaches,Queenscliff,2096,36472,"$591,500 ",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
NC-5766-VI,12-Oct-13,Apartment,Apartment / Unit / Flat,Sold,"4/24 May St, EASTWOOD NSW 2122",NSW,northern_suburbs,Eastwood,2122,15212,"$625,000 ",0,0,2,1,1,0K,
QV-6335-FY,30-Nov-12,House,Villa,Sold,"Alfred Street, Ramsgate NSW 2217",NSW,st_george,Ramsgate,2217,36602,"$550,000 ",0,0,2,1,1,0K,Built in wardrobes
A12086678,11-Oct-14,Apartment,Apartment / Unit / Flat,Sold,"6/79 Helen Street, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$672,000 ",0,0,2,1,1,0K,
IK-9329-VE,13-Apr-17,Apartment,Apartment / Unit / Flat,Sold,"4/11b Rickard Street, Balgowlah NSW 2093",NSW,northern_beaches,Balgowlah,2093,1752,"$820,000 ",0,0,2,1,1,0K,
MC-0818-SB,27-Nov-13,Apartment,Apartment / Unit / Flat,Sold,"3/44 Melrose Parade, CLOVELLY NSW 2031",NSW,eastern_suburbs,Clovelly,2031,10312,"$735,000 ",0,0,1,1,1,0K,
BU-3876-FI,18-Aug-14,House,Townhouse,Sold,"24/24-36 Pacific Highway, WAHROONGA NSW 2076",NSW,north_shore_upper,Wahroonga,2076,45602,"$557,500 ",0,0,2,2,1,0K,
FX-0857-EG,11-Apr-17,Apartment,Apartment / Unit / Flat,Sold,"3/17 William Street, North Parramatta NSW 2151",NSW,parramatta,North Parramatta,2151,33282,"$530,000 ",0,0,2,1,1,0K,
EV-2675-CB,21-May-12,Apartment,Apartment / Unit / Flat,Sold,"4/56 Oberon Street, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$545,000 ",0,0,1,1,1,0K,
LM-5512-SK,9-Mar-16,Apartment,Apartment / Unit / Flat,Sold,"1/63-69 Auburn St, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$588,000 ",0,0,2,1,1,0K,
SF-5665-RP,30-May-15,Apartment,Apartment / Unit / Flat,Sold,"2/54-56 Ocean Street, PENSHURST NSW 2222",NSW,st_george,Penshurst,2222,35362,"$599,000 ",0,0,2,1,1,0K,"Close to Transport, Internal Laundry, Secure Parking, Floorboards, Built In Robes, Lock up Garage"
A6198825,11-May-12,Apartment,Apartment / Unit / Flat,Sold,"303/21 Coast Ave, Cronulla NSW 2230",NSW,sutherland,Cronulla,2230,12262,Price Withheld,0,0,2,1,1,0K,
GV-6072-US,9-Feb-12,Apartment,Apartment / Unit / Flat,Sold,"3/58 Shirley Road, WOLLSTONECRAFT NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$565,000 ",0,0,2,1,1,0K,
SE-6525-QQ,5-Jun-13,Apartment,Apartment / Unit / Flat,Sold,"315/99 Jones Street, Ultimo NSW 2007",NSW,inner_west,Ultimo,2007,44522,"$680,000 ",0,0,2,2,1,0K,Ensuite
OZ-2559-OE,2-Sep-09,Apartment,Apartment / Unit / Flat,Sold,"514/50 Burton Street, Darlinghurst NSW 2010",NSW,eastern_suburbs,Darlinghurst,2010,13272,"$530,000 ",0,0,1,1,1,0K,
YS-2992-QY,25-Jul-13,Apartment,Apartment / Unit / Flat,Sold,"938/22 Central Avenue, Manly NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$795,000 ",0,0,2,1,1,0K,"Swimming Pool, 2 Builtin wardrobes, Secure Parking"
VS-0135-RP,24-Nov-15,Apartment,Apartment / Unit / Flat,Sold,"21/2 Williams Parade, Dulwich Hill NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$779,000 ",0,0,2,2,1,0K,
JD-8907-HE,20-Oct-16,Apartment,Apartment / Unit / Flat,Sold,"809/747 Anzac  Parade, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$682,500 ",0,0,1,1,1,0K,
GG-3083-NU,6-Dec-11,Apartment,Apartment / Unit / Flat,Sold,"6/30 Penkivil Street, BONDI NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$740,000 ",103,0,2,2,1,0K,
LL-0792-TF,22-Dec-11,Apartment,Apartment / Unit / Flat,Sold,"801/14 Shoreline Dr, RHODES NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$660,000 ",144,0,2,2,1,0K,"Built-In Wardrobes, Close to Shops, Close to Transport, Air Conditioning/Heating, Secure Parking, Terrace-Balcony, Water views"
