propertyId,date sold,primaryPropertyType,secondaryPropertyType,primaryCategory,address,state,locarea,suburb,postcode,suburbId,price,buildingsize,landsize,bedrooms,bathrooms,parking,medianPrice,propertyFeatures
A29310922,10 Aug 2012,Apartment,Apartment / Unit / Flat,Sold,"1402/93 Pacific Highway, NORTH SYDNEY NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,Price Withheld,0,0,2,2,1,0K,"Close to Schools, Close to Transport, Ensuite, Storage, Built-In-Robes, Dishwasher, Remote Control Garaging, Study, Waterview"
XO-1629-WG,19 Oct 2013,Apartment,Apartment / Unit / Flat,Sold,"44/53-63 Penkivil Street, Bondi NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$860,000",0,0,2,2,1,0K,
A6953453,09 Aug 2013,Apartment,Apartment / Unit / Flat,Sold,"13/46 The Crescent, DEE WHY NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,Price Withheld,0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
,01 Jul 2016,Apartment,Apartment / Unit / Flat,Sold,"4/524 Mowbray Road, Lane Cove NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$640,000",0,0,2,1,1,0K,
,20 Dec 2014,Apartment,Apartment / Unit / Flat,Sold,"4/142 The Grand Parade, MONTEREY NSW 2217",NSW,st_george,Monterey,2217,29502,"$601,000",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
GA-6050-VH,18 Apr 2015,Apartment,Apartment / Unit / Flat,Sold,"18G/30-34 Churchill Avenue, STRATHFIELD NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$685,000",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Balcony, Swimming Pool, Spa, Built-In-Robes, Combined Lounge/Dining Room, Dining Room, High Rise Building with Lift, In-Ground Pool, Internal Access via Garage, Lounge Room, On-site Visitor Parking., Remote Control Garaging, Secuirty Building/Intercom, Separate Internal Laundry, Undercover Balcony"
VV-7475-KA,28 Sep 2016,Apartment,Apartment / Unit / Flat,Sold,"3E/16 Bligh Place, Randwick NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$835,000",0,0,2,1,1,0K,Secure Parking
HK-0049-BH,17 Dec 2012,Apartment,Apartment / Unit / Flat,Sold,"1/17 Belmont Avenue, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$695,000",0,0,2,2,1,0K,
,12 Jul 2013,House,House,Sold,"106 Sherbrook Road, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$651,750",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Polished Timber Floor"
IR-9583-SS,15 Mar 2013,Apartment,Apartment / Unit / Flat,Sold,"1/6 Morris Street, SUMMER HILL NSW 2130",NSW,inner_west,Summer Hill,2130,40992,"$555,000",0,0,2,1,1,0K,
GU-3245-NI,08 Oct 2010,Apartment,Apartment / Unit / Flat,Sold,"11/4 Hutchinson Walk, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$600,000",0,0,2,2,1,0K,Ensuite(s)
VX-7282-PK,13 Dec 2016,Apartment,Apartment / Unit / Flat,Sold,"12/68 Auburn Street, Sutherland NSW 2232",NSW,sutherland,Sutherland,2232,41192,"$655,000",0,0,2,1,1,0K,"Air Conditioning, Internal Laundry, Intercom, Balcony / Deck, Built in wardrobes, Dishwasher"
LV-8330-IP,05 May 2014,Apartment,Apartment / Unit / Flat,Sold,"7/43 Firth Street St, Arncliffe NSW 2205",NSW,st_george,Arncliffe,2205,1072,"$540,000",0,0,2,1,1,0K,
QJ-0415-YM,20 Mar 2014,House,Villa,Sold,"18/26-28 Wallumatta Rd, Caringbah NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$636,000",0,0,2,1,1,0K,
,31 Oct 2016,,,,,,,,,,,,,,,,,
RW-0344-RZ,03 Oct 2015,Apartment,Apartment / Unit / Flat,Sold,"12/12 Adelaide Street, West Ryde NSW 2114",NSW,northern_suburbs,West Ryde,2114,47422,"$528,000",0,0,2,1,1,0K,"Air conditioning,Intercom,Built in wardrobes,Bath,Secure Parking,Balcony / Deck"
OA-7265-LI,25 Mar 2011,Apartment,Apartment / Unit / Flat,Sold,"9/29 Walton Crescent, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$555,000",0,0,2,1,1,0K,
XR-1062-QX,25 Feb 2012,House,House,Sold,"274 Flood Street, Leichhardt NSW 2040",NSW,inner_west,Leichhardt,2040,25302,"$601,000",0,278 sqm,2,1,1,0K,
MS-9992-KZ,03 Jun 2016,Apartment,Apartment / Unit / Flat,Sold,"5/22 Aboukir Street, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$700,000",0,0,2,2,1,0K,"Air Conditioning, Internal Laundry, Balcony / Deck, Built in wardrobes"
,20 Apr 2010,Apartment,Apartment / Unit / Flat,Sold,"4E/96 Alison Road, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$560,000",0,0,2,1,1,0K,
DZ-9442-AR,02 Mar 2011,Apartment,Apartment / Unit / Flat,Sold,"7/9 Davidson Parade, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$600,000",0,0,2,1,1,0K,
EI-7768-DU,22 Mar 2016,House,Townhouse,Sold,"5/25 O'Connell Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$655,500",0,0,2,1,1,0K,
A30662712,11 Feb 2015,Apartment,Apartment / Unit / Flat,Sold,"36/1 Janoa Place, Chiswick NSW 2046",NSW,inner_west,Chiswick,2046,9972,"$800,000",0,0,2,2,1,0K,
RC-5862-VA,02 Oct 2013,Apartment,Apartment / Unit / Flat,Sold,"144/362 Mitchell Road, ALEXANDRIA NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$610,000",0,0,2,2,1,0K,"Built-In Wardrobes, Close to Shops, Close to Transport, Garden, Polished Timber Floor, Pool, Secure Parking, Terrace-Balcony"
RD-9884-OF,05 Dec 2015,Apartment,Apartment / Unit / Flat,Sold,"1/6 Lamont Street, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$802,000",0,0,2,1,1,0K,
,11 Apr 2017,Apartment,Apartment / Unit / Flat,Sold,"11/219-221 President Avenue, Monterey NSW 2217",NSW,st_george,Monterey,2217,29502,"$685,000",0,0,2,1,1,0K,"Air Conditioning,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Polished Timber Floor,Terrace-Balcony"
US-7961-OY,13 Apr 2016,Apartment,Apartment / Unit / Flat,Sold,"14/52 Station Street East, Harris Park NSW 2150",NSW,parramatta,Harris Park,2150,20422,"$570,000",98,0,2,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
UF-0809-DW,22 Oct 2013,Apartment,Apartment / Unit / Flat,Sold,"1/70 Oxford Street, EPPING NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$586,000",0,0,2,1,1,0K,
PD-1930-AC,03 May 2016,Apartment,Apartment / Unit / Flat,Sold,"3/10 Waterloo Street, Narrabeen NSW 2101",NSW,northern_beaches,Narrabeen,2101,32002,"$675,000",0,119 sqm,1,1,1,0K,Secure Parking
A28374362,08 Dec 2014,Apartment,Apartment / Unit / Flat,Sold,"9/110 Lawrence Street, FRESHWATER NSW 2096",NSW,northern_beaches,Freshwater,2096,63222,"$649,000",0,0,2,1,1,0K,"Close to Shops, Close to Transport, Balcony, Storage, Built-In-Robes, Gas"
RB-1500-VV,31 Oct 2014,Apartment,Apartment / Unit / Flat,Sold,"34/1 Macquarie Street, Parramatta NSW 2150",NSW,parramatta,Parramatta,2150,35042,"$551,250",0,0,2,2,1,0K,
FY-0576-MC,16 Aug 2014,Apartment,Apartment / Unit / Flat,Sold,"6/32 Morwick Street, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$580,000",0,0,2,1,1,0K,"Close to Schools,Close to Shops,Close to Transport,Security Access"
NW-2115-ZJ,08 Apr 2011,Apartment,Apartment / Unit / Flat,Sold,"21/6B Grandstand Parade, Zetland NSW 2017",NSW,eastern_suburbs,Zetland,2017,50432,"$590,000",0,0,2,2,1,0K,
JN-8232-IL,10 Feb 2012,Apartment,Apartment / Unit / Flat,Sold,"15/8 Williams Parade, Dulwich Hill NSW 2203",NSW,inner_west,Dulwich Hill,2203,14262,"$527,000",114,0,2,1,1,0K,"Balcony / Deck,Bath,Built in wardrobes,Dishwasher,Intercom,Internal Laundry,North Facing,Secure parking,Secure Parking,Swimming Pool"
,01 Sep 2015,Apartment,Apartment / Unit / Flat,Sold,"2/9 Nurmi Avenue, Newington NSW 2127",NSW,inner_west,Newington,2127,32572,Price Withheld,0,0,2,2,1,0K,"Alarm System, Balcony, Built In Robes, Inground Pool"
,17 Mar 2016,Apartment,Apartment / Unit / Flat,Sold,"10/47-53 Campsie Street, Campsie NSW 2194",NSW,canterbury_bankstown,Campsie,2194,8562,"$515,000",0,0,1,1,1,0K,
,30 Mar 2017,Apartment,Apartment / Unit / Flat,Sold,"3/29-31 Sherbrook Rd, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$700,000",0,0,2,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking"
SH-2646-JV,18 Aug 2014,Apartment,Apartment / Unit / Flat,Sold,"322/508 Riley Street, Surry Hills NSW 2010",NSW,eastern_suburbs,Surry Hills,2010,41162,"$560,000",0,0,1,1,1,0K,
JU-8748-QE,27 Mar 2015,Apartment,Apartment / Unit / Flat,Sold,"32/6 Francis Road, Artarmon NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$648,500",0,0,1,1,1,0K,
CG-3211-WZ,12 Nov 2010,Apartment,Apartment / Unit / Flat,Sold,"7/126 Spencer Road, Cremorne NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$690,000",0,0,2,1,1,0K,
KI-0434-KL,14 Apr 2016,Apartment,Apartment / Unit / Flat,Sold,"41/290-322 Mitchell Road, Alexandria NSW 2015",NSW,eastern_suburbs,Alexandria,2015,452,"$815,000",0,0,2,1,1,0K,
KT-4701-PM,25 Nov 2016,Apartment,Apartment / Unit / Flat,Sold,"18/49-53 Delmar Parade, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$630,000",0,0,1,1,1,0K,
WQ-9764-HL,12 Oct 2012,Apartment,Apartment / Unit / Flat,Sold,"8/164 Hampden Road, ARTARMON NSW 2064",NSW,north_shore_lower,Artarmon,2064,1112,"$560,000",0,0,2,1,1,0K,
A6730285,29 Sep 2011,Apartment,Apartment / Unit / Flat,Sold,"9/18 Avon Road, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$525,051",0,0,2,1,1,0K,Secure Parking
LP-3882-HU,24 Apr 2013,Apartment,Apartment / Unit / Flat,Sold,"1/5 Osborne Road, Manly NSW 2095",NSW,northern_beaches,Manly,2095,27222,"$762,000",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Area Views"
NC-0673-TI,19 Sep 2013,Apartment,Apartment / Unit / Flat,Sold,"55/104 Miller Street, PYRMONT NSW 2009",NSW,sydney_city,Pyrmont,2009,36382,"$585,000",0,0,1,1,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport"
JT-4328-FI,01 Sep 2016,Apartment,Apartment / Unit / Flat,Sold,"72/19 Queen Street, Newtown NSW 2042",NSW,inner_west,Newtown,2042,32672,"$645,500",0,0,1,1,1,0K,
FT-0640-OR,09 Aug 2013,Apartment,Apartment / Unit / Flat,Sold,"20/64-70 Spofforth Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$760,000",0,0,2,2,2,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
A6603154,16 Dec 2014,Apartment,Apartment / Unit / Flat,Sold,"2/24 Jubilee Avenue, CARLTON NSW 2218",NSW,st_george,Carlton,2218,8952,"$560,000",0,0,2,1,1,0K,"Intercom, Balcony / Deck, Built in wardrobes"
YB-3151-YL,09 May 2015,Apartment,Apartment / Unit / Flat,Sold,"27/16 Dutruc Street, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$851,000",0,0,2,1,1,0K,Swimming Pool
XN-1619-TC,09 Nov 2013,Apartment,Apartment / Unit / Flat,Sold,"115/107-115 Pacific Highway, Hornsby NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$535,000",0,0,2,2,2,0K,
OD-7241-FT,19 Mar 2013,Apartment,Apartment / Unit / Flat,Sold,"8/14-16 Campbell Street, Clovelly NSW 2031",NSW,eastern_suburbs,Clovelly,2031,10312,"$750,000",0,0,2,1,1,0K,
TF-8707-PI,02 Aug 2013,Apartment,Apartment / Unit / Flat,Sold,"4/22 St Marks Road, RANDWICK NSW 2031",NSW,eastern_suburbs,Randwick,2031,36632,"$635,000",0,0,2,1,1,0K,
HQ-0167-WT,28 Sep 2013,Apartment,Apartment / Unit / Flat,Sold,"12/113-117 Duncan Street, Maroubra NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$646,000",0,0,2,1,1,0K,
CB-3811-HE,15 Jul 2011,Apartment,Apartment / Unit / Flat,Sold,"7/30 Ridge Street, NORTH SYDNEY NSW 2060",NSW,north_shore_lower,North Sydney,2060,33412,"$685,000",0,0,2,2,1,0K,
CQ-9290-YA,28 Apr 2011,Apartment,Apartment / Unit / Flat,Sold,"12/1 Barr Street, Camperdown NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$715,000",0,0,2,2,1,0K,
,02 Oct 2015,Apartment,Apartment / Unit / Flat,Sold,"B1.01/1 Jack Brabham Drive, Hurstville NSW 2220",NSW,st_george,Hurstville,2220,21712,"$688,000",0,101 sqm,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Pool, Intercom, Car Parking - Basement"
,29 Jun 2012,Apartment,Apartment / Unit / Flat,Sold,"A1.02/1 Jack Brabham Drive, HURSTVILLE NSW 2220",NSW,st_george,Hurstville,2220,21712,"$534,000",120,0,2,2,1,0K,
YA-0337-QW,04 Feb 2012,Apartment,Apartment / Unit / Flat,Sold,"11/398 Port Hacking Road, CARINGBAH NSW 2229",NSW,sutherland,Caringbah,2229,8922,"$500,000",0,0,2,2,1,0K,
,23 Mar 2016,Apartment,Apartment / Unit / Flat,Sold,Parramatta NSW 2150,NSW,parramatta,Parramatta,2150,35042,Price Withheld,0,0,2,2,1,0K,Ensuite
PQ-5055-PD,13 Oct 2016,Apartment,Apartment / Unit / Flat,Sold,"B604/75 Rickard Road, Bankstown NSW 2200",NSW,canterbury_bankstown,Bankstown,2200,2102,"$545,000",0,106.0 sqm,2,2,1,0K,"Air Conditioning,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
GF-8848-OT,19 Oct 2016,Apartment,Apartment / Unit / Flat,Sold,"26/134-138 Meredith Street, Bankstown NSW 2200",NSW,canterbury_bankstown,Bankstown,2200,2102,"$515,000",107.0,0,2,1,4,0K,
AV-0388-DH,22 Nov 2014,Apartment,Apartment / Unit / Flat,Sold,"5/19 Wharf Road, GLADESVILLE NSW 2111",NSW,northern_suburbs,Gladesville,2111,18082,"$592,000",0,78 sqm,2,1,1,0K,
,15 Sep 2014,,,,,,,,,,,,,,,,,
PZ-2330-BI,07 Mar 2015,Apartment,Apartment / Unit / Flat,Sold,"126/41 Rocklands Road, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$850,000",0,0,2,2,2,0K,
VD-5257-DA,16 Oct 2010,Apartment,Apartment / Unit / Flat,Sold,"7/36 Anderson Street, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$651,000",0,0,2,1,1,0K,
UN-3437-GU,29 May 2014,Apartment,Apartment / Unit / Flat,Sold,"3/41 Brighton Boulevard, BONDI BEACH NSW 2026",NSW,eastern_suburbs,Bondi Beach,2026,5292,"$850,000",0,0,2,1,1,0K,"Close to Schools, Close to Shops, Close to Transport, Internal Laundry, Balcony, Built-In-Robes, Coastal, Open plan living"
PT-3230-BV,10 Sep 2015,Apartment,Apartment / Unit / Flat,Sold,"1/40 Ben Boyd Road, Neutral Bay NSW 2089",NSW,north_shore_lower,Neutral Bay,2089,32332,"$750,000",0,449 sqm,1,1,1,0K,
JN-3775-SD,09 Apr 2013,Apartment,Apartment / Unit / Flat,Sold,"18/48 Cooper Street, Strathfield NSW 2135",NSW,inner_west,Strathfield,2135,40782,"$532,000",0,0,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Ensuite, Security Access, Lift Installed"
A43306922,07 Jul 2015,Apartment,Apartment / Unit / Flat,Sold,"59/24 Walker Street, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$880,000",158 sqm,0,2,2,2,0K,"Ensuite(s),Secure parking,Air conditioning,Ensuite,Intercom,Built in wardrobes,Gas,Broadband internet access,Bath,Dishwasher,Heating,Internal Laundry,City Views,Swimming Pool,Balcony / Deck,Secure Parking,Garden / Courtyard,Pets allowed"
QU-6038-QJ,09 Oct 2009,House,House,Sold,"24 Liverpool Street, Bundeena NSW 2230",NSW,sutherland,Bundeena,2230,7302,"$525,000",0,1176 sqm,1,1,1,0K,"Bath,Garden,Internal Laundry"
CV-0171-UV,31 Jul 2010,Apartment,Apartment / Unit / Flat,Sold,"3/26 Walton Crescent, ABBOTSFORD NSW 2046",NSW,inner_west,Abbotsford,2046,32,"$700,000",0,0,2,1,1,0K,
KR-1106-RV,26 Aug 2009,Apartment,Apartment / Unit / Flat,Sold,DEE WHY NSW 2099,NSW,northern_beaches,Dee Why,2099,13452,"$515,000",0,0,2,1,1,0K,
,29 Nov 2016,Apartment,Apartment / Unit / Flat,Sold,"14/29-45 Parramatta Road, Concord NSW 2137",NSW,inner_west,Concord,2137,11092,"$548,000",90.00,0,1,1,1,0K,"Air Conditioning,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Garden,Secure Parking,Separate Dining,Terrace-Balcony"
ZH-0686-FM,21 Apr 2015,Apartment,Apartment / Unit / Flat,Sold,"8/16 Unara Street, CAMPSIE NSW 2194",NSW,canterbury_bankstown,Campsie,2194,8562,"$530,000",0,0,2,1,1,0K,
WA-9623-JX,19 Oct 2012,Apartment,Apartment / Unit / Flat,Sold,"1/54 Bridge  Street, Epping NSW 2121",NSW,northern_suburbs,Epping,2121,15852,"$510,000",0,Square sqm,2,1,1,0K,
A16396452,06 Dec 2013,Apartment,Apartment / Unit / Flat,Sold,"14/42 SWAN AVENUE, STRATHFIELD NSW 2135",NSW,inner_west,Strathfield,2135,40782,Price Withheld,111,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
EC-8303-RE,07 Oct 2014,Apartment,Apartment / Unit / Flat,Sold,"101/95 Bonar Street, Wolli Creek NSW 2205",NSW,st_george,Wolli Creek,2205,48612,"$639,000",0,0,2,2,1,0K,"Air conditioning,Alarm System,Balcony / Deck,Broadband internet access,Built in wardrobes,Cable or Satellite,Dishwasher,Ensuite,Fully fenced,Garden / Courtyard,Gas,Gym,Heating,Indoor Spa,Intercom,Internal Laundry,Secure Parking,Swimming Pool"
TO-3374-KB,27 Nov 2013,House,House,Sold,"68/9 Herbert Street, St Leonards NSW 2065",NSW,north_shore_lower,St Leonards,2065,40382,"$792,000",0,0,2,2,1,0K,
A39258782,29 Jul 2011,Apartment,Apartment / Unit / Flat,Sold,"702/6 Jean Wailes Avenue, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$650,000",0,0,2,2,1,0K,
,15 Dec 2016,Apartment,Apartment / Unit / Flat,Sold,"13/384-396 Rocky Point Road, Sans Souci NSW 2219",NSW,st_george,Sans Souci,2219,38462,"$680,000",107.0,0,2,1,1,0K,"Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
KK-4350-QY,08 Sep 2011,House,Villa,Sold,"14/11 Busaco Road, Marsfield NSW 2122",NSW,northern_suburbs,Marsfield,2122,27602,"$513,000",0,0,2,1,1,0K,Secure Parking
A13045643,07 Apr 2015,Apartment,Apartment / Unit / Flat,Sold,"312/25-33 Allen Street, Waterloo NSW 2017",NSW,eastern_suburbs,Waterloo,2017,46622,Price Withheld,0,0,1,1,1,0K,
YB-8758-GL,01 Oct 2015,Apartment,Apartment / Unit / Flat,Sold,"14/51 Reynolds Ave, Bankstown NSW 2200",NSW,canterbury_bankstown,Bankstown,2200,2102,"$510,000",0,0,2,1,2,0K,
JU-0238-NX,24 Jun 2013,Apartment,Apartment / Unit / Flat,Sold,"12/32 Banksia Street, Dee Why NSW 2099",NSW,northern_beaches,Dee Why,2099,13452,"$620,000",0,97 sq meters sqm,2,2,1,0K,"2 Builtin wardrobes, Secure Parking"
MF-6888-VI,11 Sep 2014,Apartment,Apartment / Unit / Flat,Sold,"206/8 Shoreline Drive, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,"$689,000",0,0,2,2,1,0K,
,30 Jul 2009,Apartment,Apartment / Unit / Flat,Sold,"313/81 Macleay Street, Potts Point NSW 2011",NSW,eastern_suburbs,Potts Point,2011,35982,Price Withheld,0,0,1,1,1,0K,
A5304847,03 Aug 2012,Apartment,Apartment / Unit / Flat,Sold,"1/172-178 Maroubra Road, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,Price Withheld,118,0,2,2,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Pool, Secure Parking, Terrace-Balcony"
OF-9933-PG,06 Sep 2011,Apartment,Apartment / Unit / Flat,Sold,"8/94a Spofforth Street, CREMORNE NSW 2090",NSW,north_shore_lower,Cremorne,2090,12182,"$661,000",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Polished Timber Floor, Secure Parking, Terrace-Balcony"
AS-4938-UF,15 Mar 2014,House,Villa,Sold,"5/61-63 Mimosa Street, BEXLEY NSW 2207",NSW,st_george,Bexley,2207,3872,"$590,000",0,0,2,1,2,0K,Air Conditioning
CV-1710-CD,04 Jun 2014,Apartment,Apartment / Unit / Flat,Sold,"15/29 Waine Street, Freshwater NSW 2096",NSW,northern_beaches,Freshwater,2096,63222,"$561,555",85,0,1,1,1,0K,
LR-9715-PF,20 Dec 2012,Apartment,Apartment / Unit / Flat,Sold,"5/8 Allison Road, CRONULLA NSW 2230",NSW,sutherland,Cronulla,2230,12262,"$610,000",133,0,2,2,2,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Secure Parking, Terrace-Balcony"
IE-5842-CK,03 Jun 2013,Apartment,Apartment / Unit / Flat,Sold,"206/1-3 Larkin Street, CAMPERDOWN NSW 2050",NSW,inner_west,Camperdown,2050,8552,"$560,000",0,94 sqm,1,1,1,0K,
,15 Oct 2013,Apartment,Apartment / Unit / Flat,Sold,"16/23-27 Linda Street, HORNSBY NSW 2077",NSW,north_shore_upper,Hornsby,2077,21362,"$550,000",0,210 sqm,2,2,1,0K,"Air Conditioning, Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Garden, Secure Parking, Terrace-Balcony"
AN-1097-XD,04 Dec 2015,Apartment,Apartment / Unit / Flat,Sold,"4C/8-12 Sutherland Road, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$825,000",0,0,2,1,1,0K,
TC-6387-XJ,23 Mar 2016,Apartment,Apartment / Unit / Flat,Sold,"1/46 Milray Ave, Wollstonecraft NSW 2065",NSW,north_shore_lower,Wollstonecraft,2065,48722,"$850,000",0,0,2,1,1,0K,"Built-In Wardrobes, Close to Schools, Close to Shops, Close to Transport, Terrace-Balcony"
,20 Apr 2013,,,,,,,,,,,,,,,,,
FO-4282-MZ,28 Jul 2009,Apartment,Apartment / Unit / Flat,Sold,"16/8-14 Ellis Street, Chatswood NSW 2067",NSW,north_shore_lower,Chatswood,2067,9782,"$523,000",0,squareMeter sqm,2,1,1,0K,
LR-5515-TF,05 Nov 2014,Apartment,Apartment / Unit / Flat,Sold,"18/6-8 Nelson Street, Penshurst NSW 2222",NSW,st_george,Penshurst,2222,35362,"$500,000",0,0,2,1,2,0K,
GH-5773-BQ,17 Mar 2014,Apartment,Apartment / Unit / Flat,Sold,"2/50 Portland Crescent, MAROUBRA NSW 2035",NSW,eastern_suburbs,Maroubra,2035,27512,"$500,000",0,0,2,1,1,0K,
VX-0882-CB,16 Feb 2015,Apartment,Apartment / Unit / Flat,Sold,"29/1 Bay Dr., Meadowbank NSW 2114",NSW,northern_suburbs,Meadowbank,2114,28092,"$700,000",0,0,2,1,1,0K,"Air conditioning,Intercom,Built in wardrobes,Internal Laundry,Pets allowed,Gas,Bath,Dishwasher,Water Views,Secure Parking,Balcony / Deck"
WQ-6366-RU,08 Nov 2014,Apartment,Apartment / Unit / Flat,Sold,"9/15 Helen Street, LANE COVE NSW 2066",NSW,north_shore_lower,Lane Cove,2066,24982,"$800,000",0,0,2,2,2,0K,
HS-6220-CN,13 Mar 2017,Apartment,Apartment / Unit / Flat,Sold,"12/5-13 Hayburn Avenue, Rockdale NSW 2216",NSW,st_george,Rockdale,2216,37352,"$680,000",0,0,2,1,1,0K,"Air Conditioning,Built-In Wardrobes,Close to Schools,Close to Shops,Close to Transport,Secure Parking,Terrace-Balcony"
GM-2976-SF,16 Oct 2015,Apartment,Apartment / Unit / Flat,Sold,"41/344 Bulwara Road, Ultimo NSW 2007",NSW,inner_west,Ultimo,2007,44522,"$635,000",67 sqm,81 sqm,1,1,1,0K,"Secure parking,Intercom,Built in wardrobes,Balcony / Deck"
,16 Apr 2015,Apartment,Apartment / Unit / Flat,Sold,"515/2 Peake Avenue, Rhodes NSW 2138",NSW,inner_west,Rhodes,2138,37132,Price Withheld,0,0,1,1,1,0K,"Secure parking,Air conditioning,Intercom,Built in wardrobes,Internal Laundry,Gas,Broadband internet access,Dishwasher,Secure Parking,Balcony / Deck"
,23 May 2009,,,,,,,,,,,,,,,,,
QU-8254-IH,15 Jun 2007,Apartment,Apartment / Unit / Flat,Sold,"2/15-17 Denham Street, BONDI NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$528,000",0,0,2,1,1,0K,
VO-6829-HC,03 Dec 2016,Apartment,Apartment / Unit / Flat,Sold,"412/88 King Street, Newtown NSW 2042",NSW,inner_west,Newtown,2042,32672,"$515,000",0,0,1,1,1,0K,"Air Conditioning, Swimming Pool, Balcony / Deck, Built in wardrobes, Dishwasher, Tennis Court, Secure Parking"
BU-2862-XA,13 Sep 2016,Apartment,Apartment / Unit / Flat,Sold,"7/448 Sydney Road, Balgowlah NSW 2093",NSW,northern_beaches,Balgowlah,2093,1752,"$755,000",0,0,2,1,1,0K,"Heating, Balcony / Deck, Built in wardrobes"
LJ-0201-JV,22 Jun 2011,Apartment,Apartment / Unit / Flat,Sold,"1/1 Imperial Avenue, Bondi NSW 2026",NSW,eastern_suburbs,Bondi,2026,5272,"$670,000",0,0,2,1,1,0K,Secure Parking
,16 Oct 2016,Apartment,Apartment / Unit / Flat,Sold,Neutral Bay NSW 2089,NSW,north_shore_lower,Neutral Bay,2089,32332,"$801,000",0,0,1,1,1,0K,
